run,pe,seed,ood,epoch,embed_fourier_conc,logit_fourier_conc,key_freqs,restricted_loss,excluded_loss,train_loss_full,attn_entropy_eq,uniform_ablation_delta
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,30,0.1019512340426445,0.25639857771247737,"[5, 45, 31, 14, 35]",4.721790790557861,4.298965930938721,4.28085470199585,0.2265556901693344,-0.0462946891784668
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,40,0.10190071910619736,0.26007437785376214,"[45, 5, 35, 14, 31]",4.706003189086914,4.015499591827393,3.973477363586426,0.15655678510665894,-0.08042335510253906
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,52,0.10185208171606064,0.2718437153869909,"[45, 5, 35, 14, 23]",4.676148414611816,3.589383602142334,3.5008058547973633,0.10712187737226486,-0.07189035415649414
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,70,0.10190026462078094,0.2746875649373008,"[45, 5, 35, 14, 23]",4.641731262207031,2.8344523906707764,2.644308567047119,0.0696854367852211,-0.049440860748291016
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,92,0.1020784080028534,0.27190012543950876,"[45, 5, 35, 14, 31]",4.715555191040039,1.7302011251449585,1.415745735168457,0.05167541280388832,-0.026279926300048828
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,122,0.10225676745176315,0.2614043004962497,"[45, 5, 14, 35, 31]",5.341404914855957,0.48621246218681335,0.2517489790916443,0.04622681438922882,-0.38298988342285156
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,163,0.10236088931560516,0.25492206870919776,"[45, 14, 5, 35, 31]",5.460794925689697,0.23536744713783264,0.1047617718577385,0.04919867590069771,-0.9134998321533203
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,216,0.10245499014854431,0.2560248808033168,"[45, 14, 5, 35, 23]",5.258190631866455,0.1617361605167389,0.07025621086359024,0.05394027754664421,-1.0285348892211914
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,286,0.10257097333669662,0.2603017494654808,"[45, 14, 5, 35, 23]",5.01056432723999,0.12175250053405762,0.05313475802540779,0.060731418430805206,-0.8258857727050781
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,380,0.10278971493244171,0.26865471388560147,"[45, 14, 5, 23, 35]",4.962363243103027,0.0846807062625885,0.035687871277332306,0.0657951682806015,-0.9102869033813477
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,504,0.10341236740350723,0.2751275509311263,"[14, 45, 5, 23, 35]",5.096837520599365,0.04508591815829277,0.016726145520806313,0.08249546587467194,-0.8670539855957031
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,668,0.10432002693414688,0.2778387386056221,"[14, 45, 5, 23, 35]",5.558422565460205,0.012419701553881168,0.002774757333099842,0.0930974930524826,-1.0070972442626953
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,887,0.10642516613006592,0.27836699976400214,"[14, 45, 5, 23, 35]",6.456801414489746,0.003985041286796331,0.0011892125476151705,0.09055046737194061,-1.3332042694091797
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,1177,0.11004970967769623,0.28473941849737744,"[14, 45, 5, 23, 35]",5.116151809692383,0.007967893965542316,0.001681583933532238,0.11191489547491074,-0.7562417984008789
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,1561,0.11504389345645905,0.29739522344249925,"[14, 45, 5, 23, 35]",5.145787715911865,0.00038723053876310587,2.0567535102600232e-05,0.11809094250202179,0.2241802215576172
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,2071,0.1218557134270668,0.3118577429550237,"[14, 45, 5, 23, 35]",4.994283199310303,2.9631773941218853e-05,4.700854390193854e-07,0.12793666124343872,4.356731414794922
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,2749,0.13361991941928864,0.30640870883564303,"[14, 45, 5, 48, 1]",4.182971954345703,0.007418198511004448,0.001049992279149592,0.09737609326839447,1.8300485610961914
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,3647,0.14449676871299744,0.33204454637645353,"[14, 45, 5, 48, 28]",8.439537048339844,7.556166383437812e-05,4.2067864569617086e-07,0.10346855968236923,2.4227294921875
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,4839,0.15579655766487122,0.45309945528617446,"[14, 45, 5, 1, 23]",5.412716388702393,0.0002803221286740154,1.5423696595462388e-06,0.09490207582712173,1.7410392761230469
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,6421,0.17203417420387268,0.5550165720743284,"[14, 5, 45, 1, 48]",4.934429168701172,0.0007589319138787687,5.448813453767798e-07,0.09671884775161743,-0.7546310424804688
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,8519,0.2015068382024765,0.814000222754572,"[14, 5, 45, 1, 23]",3.796332359313965,0.06500004231929779,5.9863130445592105e-05,0.09710090607404709,0.474884033203125
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,11304,0.23454515635967255,0.9284809553688129,"[14, 5, 45, 1, 23]",3.248157501220703,0.579534113407135,8.90062528924318e-06,0.11324693262577057,1.56365966796875
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,14999,0.2811695337295532,0.9592484722359736,"[14, 5, 45, 1, 23]",2.310607671737671,1.5702033042907715,0.00013253572979010642,0.11574766039848328,1.239109992980957
p113_add_f0.3_learned_L1_wd1.0_s0_ood,learned,0,True,-1,0.2811695337295532,0.9592484722359736,"[14, 5, 45, 1, 23]",2.310607671737671,1.5702033042907715,0.00013253572979010642,0.11574766039848328,1.239109992980957
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,0,0.10186826437711716,0.1957594666965723,"[49, 7, 16, 46, 53]",4.8187689781188965,4.8151421546936035,4.815108776092529,1.058497667312622,-9.584426879882812e-05
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,1,0.1018718034029007,0.20985984641176855,"[7, 49, 16, 46, 53]",4.768256664276123,4.758203983306885,4.758174896240234,1.045903205871582,-0.0004425048828125
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,2,0.1018785759806633,0.21500323148202588,"[7, 16, 46, 49, 53]",4.751543998718262,4.734661102294922,4.734629154205322,1.027064323425293,-0.0011529922485351562
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,3,0.10188474506139755,0.217305067232854,"[16, 7, 46, 54, 49]",4.749496936798096,4.7256059646606445,4.725541591644287,1.025565266609192,-0.0016560554504394531
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,5,0.10189039260149002,0.22689779972581678,"[16, 7, 46, 54, 6]",4.749309539794922,4.7115960121154785,4.711441516876221,1.028922438621521,-0.0024886131286621094
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,6,0.10189501941204071,0.22723127538705554,"[16, 7, 46, 54, 6]",4.747839450836182,4.703284740447998,4.703075408935547,1.0102343559265137,-0.0036377906799316406
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,9,0.10190540552139282,0.2238920367572643,"[16, 7, 23, 46, 6]",4.743253231048584,4.676961421966553,4.676249027252197,0.8618342876434326,-0.008927345275878906
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,12,0.10192154347896576,0.22396683632638434,"[16, 23, 7, 48, 26]",4.7401533126831055,4.648458957672119,4.647143840789795,0.6873727440834045,-0.012325286865234375
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,17,0.10195358097553253,0.231550829163871,"[16, 23, 48, 26, 6]",4.735805988311768,4.593921661376953,4.590760707855225,0.4944320619106293,-0.014267921447753906
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,23,0.10200918465852737,0.2384696716936213,"[16, 23, 6, 26, 48]",4.731776237487793,4.507161617279053,4.500555515289307,0.35845476388931274,-0.020422935485839844
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,31,0.1020936444401741,0.239549436034364,"[16, 6, 48, 7, 24]",4.724134922027588,4.351150989532471,4.337131977081299,0.2392183244228363,-0.035488128662109375
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,42,0.10224170982837677,0.27135769567181234,"[16, 55, 48, 6, 47]",4.703099727630615,4.073646545410156,4.0337233543396,0.14664044976234436,-0.07669401168823242
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,57,0.10246437788009644,0.3091416163582335,"[16, 47, 24, 55, 46]",4.649631977081299,3.5892693996429443,3.482499122619629,0.08720088005065918,-0.1052403450012207
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,79,0.1028141975402832,0.30832836402533653,"[16, 47, 46, 24, 55]",4.5753703117370605,2.7127761840820312,2.4642679691314697,0.05224572494626045,-0.061785221099853516
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,107,0.1036253497004509,0.29031819847705764,"[16, 47, 46, 24, 55]",4.6921610832214355,1.3444103002548218,0.9611490964889526,0.04089443385601044,0.11989927291870117
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,146,0.10448385775089264,0.28095246075416214,"[16, 47, 24, 46, 1]",5.138881683349609,0.4030765891075134,0.1855909526348114,0.03914127126336098,-0.26044273376464844
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,200,0.10489725321531296,0.2891354199488388,"[16, 47, 1, 24, 46]",4.927799701690674,0.27233001589775085,0.10846024751663208,0.044413719326257706,-0.4498281478881836
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,273,0.10540832579135895,0.29447167476617125,"[16, 1, 47, 24, 46]",4.597548007965088,0.18011341989040375,0.06497486680746078,0.051777925342321396,-0.5233335494995117
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,373,0.10631810873746872,0.2999615571911727,"[16, 1, 24, 47, 55]",4.431600570678711,0.08667106181383133,0.022340428084135056,0.06550860404968262,-0.7409505844116211
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,509,0.10775826126337051,0.3124326199649966,"[16, 1, 24, 46, 47]",4.61401891708374,0.02958286553621292,0.0047471774742007256,0.08576599508523941,-0.809514045715332
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,696,0.11034015566110611,0.322223975820538,"[16, 1, 46, 24, 47]",5.157398223876953,0.010769980028271675,0.0009477337007410824,0.09068790823221207,-1.0089130401611328
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,950,0.11389977484941483,0.3313636355232313,"[16, 1, 46, 47, 24]",5.81636905670166,0.0019847077783197165,8.252828411059454e-05,0.0987681895494461,-1.1700286865234375
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,1298,0.12028782814741135,0.34497893159415305,"[16, 1, 46, 47, 24]",6.392830848693848,0.00024947687052190304,2.8140495942352572e-06,0.10632166266441345,-1.1544475555419922
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,1772,0.1276520937681198,0.3283717608976947,"[16, 1, 46, 48, 47]",4.546139240264893,0.009481854736804962,0.000578843173570931,0.13193804025650024,1.244053840637207
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,2420,0.14015239477157593,0.3821272323507678,"[16, 1, 46, 35, 24]",4.422059059143066,0.00093524728436023,1.8938224457087927e-05,0.09748619049787521,0.31688880920410156
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,3305,0.15483458340168,0.4105714057670329,"[16, 1, 35, 46, 55]",3.791215181350708,0.014566933736205101,0.0010456314776092768,0.09670165181159973,0.5919208526611328
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,4514,0.17370139062404633,0.4688785047021459,"[16, 1, 35, 46, 26]",3.6129438877105713,0.04187721014022827,0.0027867776807397604,0.09747608006000519,0.5662193298339844
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,6165,0.19969625771045685,0.6378989613014658,"[16, 1, 35, 46, 26]",3.6283118724823,0.01566080003976822,3.257731077610515e-05,0.09577835351228714,1.3667612075805664
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,8419,0.2474297136068344,0.8675994981491233,"[16, 1, 35, 26, 46]",2.156388521194458,0.4663581848144531,0.0012032464146614075,0.09744791686534882,0.860015869140625
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,11498,0.3403854966163635,0.979621283829807,"[16, 1, 35, 26, 24]",0.6307497024536133,4.682480812072754,7.340795036725467e-06,0.12532930076122284,4.231533050537109
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,15703,0.7158378958702087,0.9969286945391687,"[16, 1, 35, 26, 24]",1.3503336049325299e-07,23.06170654296875,1.76168285292988e-07,0.4377775192260742,9.186873435974121
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,16805,0.8349511623382568,0.9985960467923495,"[16, 1, 35, 24, 26]",7.384645073216234e-08,17.666406631469727,3.708558438120235e-07,0.5227686166763306,6.106581687927246
p113_add_f0.3_learned_L1_wd1.0_s1_x40,learned,1,False,-1,0.8349511623382568,0.9985960467923495,"[16, 1, 35, 24, 26]",7.384645073216234e-08,17.666406631469727,3.708558438120235e-07,0.5227686166763306,6.106581687927246
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,0,0.10186004638671875,0.1951651728019046,"[53, 49, 7, 16, 38]",4.817478179931641,4.809154987335205,4.8091630935668945,1.0594453811645508,0.0005517005920410156
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,1,0.10185547918081284,0.20371317445162498,"[53, 7, 38, 49, 16]",4.767418384552002,4.754851818084717,4.754873752593994,1.0391290187835693,0.0007610321044921875
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,2,0.10185510665178299,0.22559666428837855,"[53, 38, 21, 1, 7]",4.751065731048584,4.733817100524902,4.733790397644043,1.0086456537246704,-0.00023794174194335938
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,3,0.10185524821281433,0.25729517719539563,"[53, 38, 1, 21, 19]",4.748284339904785,4.7255024909973145,4.725464820861816,0.999447762966156,-0.0009245872497558594
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,4,0.10185370594263077,0.2845247630711336,"[53, 1, 38, 21, 16]",4.747787952423096,4.718672275543213,4.718594551086426,1.0074869394302368,-0.0007510185241699219
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,5,0.10185477882623672,0.2929783811616007,"[53, 1, 21, 38, 16]",4.746872901916504,4.7106146812438965,4.71049690246582,1.0158007144927979,-0.0006036758422851562
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,7,0.10185513645410538,0.27641386888888647,"[53, 1, 21, 16, 38]",4.745587348937988,4.6932878494262695,4.693066120147705,0.9872285723686218,-0.0019016265869140625
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,10,0.10185254365205765,0.233574334148487,"[53, 1, 16, 48, 21]",4.744935989379883,4.665865421295166,4.665233612060547,0.8245903253555298,-0.004333972930908203
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,13,0.10185588151216507,0.2069245743688495,"[1, 53, 48, 16, 18]",4.742621898651123,4.633889198303223,4.63287353515625,0.6397008299827576,-0.002391815185546875
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,17,0.10186702013015747,0.19891318502079533,"[1, 48, 53, 18, 32]",4.738755226135254,4.583983421325684,4.582193374633789,0.47727134823799133,-8.249282836914062e-05
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,22,0.10188659280538559,0.1946087098890931,"[1, 26, 48, 53, 32]",4.735357761383057,4.505037307739258,4.500638484954834,0.3560529947280884,-0.0018062591552734375
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,30,0.10195622593164444,0.21859975477047638,"[1, 30, 26, 53, 11]",4.727303504943848,4.337044715881348,4.324015140533447,0.22583416104316711,-0.019496440887451172
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,40,0.10207727551460266,0.24761756643411556,"[30, 1, 26, 25, 11]",4.711455345153809,4.057980060577393,4.023900985717773,0.14133869111537933,-0.059899330139160156
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,52,0.10225466638803482,0.25800951477342654,"[30, 1, 25, 26, 53]",4.681239128112793,3.63065505027771,3.5539608001708984,0.08884353935718536,-0.10694551467895508
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,70,0.10250640660524368,0.26353907593653453,"[30, 1, 25, 55, 11]",4.629299163818359,2.8732223510742188,2.6964609622955322,0.05446626991033554,-0.13307714462280273
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,92,0.10272723436355591,0.26419329530177893,"[30, 25, 1, 55, 53]",4.697612762451172,1.7719742059707642,1.470288634300232,0.0383719764649868,-0.24309682846069336
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,122,0.10291361063718796,0.2524146269097277,"[30, 25, 55, 1, 53]",5.289455413818359,0.46189454197883606,0.23710022866725922,0.031320877373218536,-0.6845703125
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,163,0.10306619852781296,0.24662923896505032,"[30, 25, 55, 1, 53]",5.357603073120117,0.20194146037101746,0.09158243238925934,0.03307269886136055,-1.0724735260009766
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,216,0.1031331717967987,0.24454691891207397,"[30, 25, 55, 1, 35]",5.111741065979004,0.1393330991268158,0.06194845214486122,0.03942284360527992,-1.0443849563598633
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,286,0.10326502472162247,0.24532962840403266,"[30, 55, 25, 1, 35]",4.827250003814697,0.08553941547870636,0.03545861318707466,0.04760017618536949,-0.9775791168212891
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,380,0.10366050899028778,0.24768328472915466,"[30, 55, 25, 1, 35]",4.648543834686279,0.05414313077926636,0.02266848087310791,0.056611962616443634,-1.0108013153076172
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,504,0.10461055487394333,0.2507700576626666,"[55, 30, 25, 35, 1]",4.886767387390137,0.03495397791266441,0.015452980063855648,0.06095139682292938,-1.037592887878418
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,668,0.10603862255811691,0.25354618195397166,"[55, 30, 25, 35, 1]",5.203235626220703,0.014342267997562885,0.004655754659324884,0.07881385833024979,-0.9336738586425781
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,887,0.10862407088279724,0.25895490202303534,"[55, 30, 25, 35, 1]",5.771445274353027,0.005691077094525099,0.002008453942835331,0.08927223086357117,-1.1193952560424805
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,1177,0.11374878138303757,0.27217295511481276,"[55, 25, 30, 35, 53]",6.755363464355469,0.00045365956611931324,2.676949225133285e-05,0.09832888841629028,-1.6364078521728516
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,1561,0.1201624944806099,0.28741121817921295,"[55, 25, 30, 35, 53]",7.724153518676758,5.437439904198982e-05,9.66860511653067e-07,0.10711799561977386,-1.492452621459961
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,2071,0.12637482583522797,0.27390593832593696,"[55, 30, 25, 31, 18]",4.81375789642334,0.007730619050562382,0.0008003120892681181,0.11846984177827835,1.6546688079833984
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,2749,0.13603314757347107,0.3164861985908421,"[55, 25, 30, 53, 35]",4.951630115509033,0.001307944068685174,8.246666402556002e-05,0.08190449327230453,-1.6575250625610352
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,3647,0.14710843563079834,0.307744153718944,"[55, 1, 25, 11, 30]",4.381829738616943,0.04998420923948288,0.011242125183343887,0.11844086647033691,-0.0038299560546875
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,4839,0.1598527580499649,0.4138853425585395,"[55, 25, 1, 53, 30]",7.260125637054443,0.00017215883417520672,5.251538368611364e-07,0.08825645595788956,-2.1730117797851562
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,6421,0.17785242199897766,0.49194412954006284,"[55, 1, 11, 30, 25]",3.9924709796905518,0.06097753345966339,0.005619360134005547,0.1251133680343628,0.2880401611328125
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,8519,0.2113693356513977,0.800140782768093,"[55, 1, 25, 53, 35]",3.0980679988861084,0.06921608746051788,1.560995588079095e-05,0.08874695748090744,-0.28801918029785156
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,11304,0.25734907388687134,0.9301299877714343,"[55, 1, 25, 53, 35]",2.2046399116516113,0.8257076740264893,1.6844787751324475e-05,0.09791447967290878,-0.6129302978515625
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,14999,0.3335942029953003,0.9653807474574593,"[55, 1, 25, 53, 11]",1.1056915521621704,2.6276471614837646,6.490928353741765e-05,0.1277645379304886,3.000739097595215
p113_add_f0.3_learned_L1_wd1.0_s1_ood,learned,1,True,-1,0.3335942029953003,0.9653807474574593,"[55, 1, 25, 53, 11]",1.1056915521621704,2.6276471614837646,6.490928353741765e-05,0.1277645379304886,3.000739097595215
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,0,0.10403968393802643,0.20487861060585114,"[51, 14, 52, 3, 30]",4.819664478302002,4.809610366821289,4.809699058532715,1.0301384925842285,0.002597332000732422
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,1,0.10403750836849213,0.2367749228845023,"[51, 14, 52, 3, 44]",4.767182350158691,4.7507004737854,4.750752925872803,0.9596902132034302,0.00039577484130859375
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,2,0.10403510183095932,0.23999116188934166,"[51, 14, 3, 30, 44]",4.75629186630249,4.734230041503906,4.734225273132324,0.8891545534133911,-0.005623817443847656
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,3,0.10403334349393845,0.22568846630800463,"[51, 14, 40, 30, 3]",4.757310390472412,4.73054313659668,4.730527877807617,0.8834362626075745,-0.007301807403564453
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,5,0.10403478145599365,0.2016669427862501,"[14, 40, 9, 1, 17]",4.7510576248168945,4.7158098220825195,4.715770721435547,0.954256534576416,-0.0015139579772949219
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,6,0.10403285175561905,0.2044168847732006,"[14, 40, 17, 9, 1]",4.748416423797607,4.708710193634033,4.708643913269043,0.9828709363937378,-0.0002894401550292969
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,9,0.10403656959533691,0.20254772173285693,"[17, 40, 21, 35, 9]",4.74495267868042,4.688648700714111,4.688202381134033,0.9668272733688354,-0.0010223388671875
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,12,0.10403846204280853,0.1976402051118725,"[40, 17, 21, 4, 35]",4.74369478225708,4.665222644805908,4.664362907409668,0.8419958353042603,-0.00119781494140625
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,17,0.10405619442462921,0.20094347367341692,"[40, 4, 17, 39, 21]",4.740300178527832,4.616790771484375,4.614790439605713,0.5886297821998596,-0.0006761550903320312
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,23,0.1040947362780571,0.20003973536674666,"[40, 4, 17, 31, 25]",4.7360005378723145,4.538031578063965,4.534040927886963,0.4075576066970825,-0.005467414855957031
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,31,0.10415855050086975,0.2069588723585683,"[4, 40, 17, 31, 35]",4.729283332824707,4.391459941864014,4.380417346954346,0.2647460103034973,-0.029609203338623047
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,42,0.10423343628644943,0.2093241718181639,"[4, 17, 35, 31, 40]",4.715272426605225,4.117560863494873,4.086554527282715,0.16256287693977356,-0.10151100158691406
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,57,0.10437612235546112,0.25587309395940117,"[17, 4, 35, 26, 28]",4.682174205780029,3.642765760421753,3.5561766624450684,0.10220859944820404,-0.16965246200561523
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,79,0.10464442521333694,0.26961875177270317,"[17, 4, 28, 26, 31]",4.649148941040039,2.776170015335083,2.571317434310913,0.0644911527633667,-0.2006068229675293
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,107,0.10485650599002838,0.26668037720096427,"[17, 4, 28, 26, 31]",4.824865818023682,1.3990546464920044,1.064257025718689,0.045677851885557175,0.018312931060791016
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,146,0.10535252094268799,0.25701434234144604,"[17, 4, 26, 28, 9]",5.182546138763428,0.3115329444408417,0.14158064126968384,0.04178697615861893,0.03004741668701172
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,200,0.10559535026550293,0.2534801218134826,"[17, 4, 26, 28, 9]",4.921338081359863,0.19046775996685028,0.07843270897865295,0.046641476452350616,0.03501129150390625
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,273,0.10591889917850494,0.25712110209188194,"[17, 4, 26, 28, 44]",4.5961809158325195,0.13066434860229492,0.05065570026636124,0.052964821457862854,0.0120086669921875
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,373,0.10670661926269531,0.26165766351316555,"[17, 4, 26, 28, 44]",4.394313812255859,0.0695275068283081,0.022849662229418755,0.06432215869426727,-0.09798049926757812
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,509,0.10817287117242813,0.26370493585807087,"[17, 4, 26, 44, 28]",4.471247673034668,0.031009584665298462,0.00907565001398325,0.07574690133333206,-0.04773521423339844
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,696,0.11062273383140564,0.28108531249417956,"[17, 4, 26, 44, 9]",4.9771728515625,0.013820214197039604,0.003129978198558092,0.08800995349884033,-0.1240692138671875
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,950,0.11426232755184174,0.2943199773020612,"[17, 4, 26, 44, 9]",4.943863868713379,0.005253317765891552,0.0005438243970274925,0.10325729101896286,-0.16284942626953125
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,1298,0.1209476962685585,0.3060162516786628,"[17, 4, 26, 44, 9]",5.339121341705322,0.00047693593660369515,1.654175139265135e-05,0.10648030042648315,-0.23106002807617188
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,1772,0.12925438582897186,0.3183884692162331,"[17, 4, 44, 26, 9]",5.323198318481445,5.0803671911126e-05,5.446898967420566e-07,0.11599542200565338,1.1647109985351562
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,2420,0.14007702469825745,0.3554427617691665,"[17, 4, 44, 26, 3]",4.405244827270508,0.003446543123573065,0.00020599800336640328,0.09602604806423187,0.5870647430419922
p113_add_f0.3_learned_L1_wd1.0_s2_x40,learned,2,False,3305,0.152404323220253,0.381034594459821,"[17, 44, 4, 3, 26]",4.221083641052246,0.02969334088265896,0.0035255085676908493,0.11920614540576935,1.0271797180175781
