epoch,train_loss,train_acc,val_loss,val_acc,ood_acc,seconds
1060,0.000027,1.0000,21.884239,0.2753,,491.20
1065,0.000025,1.0000,21.949705,0.2753,,493.53
1070,0.000024,1.0000,22.014389,0.2755,,495.85
1075,0.000023,1.0000,22.079563,0.2756,,498.22
1080,0.000022,1.0000,22.144264,0.2756,,500.53
1085,0.000021,1.0000,22.209366,0.2756,,502.87
1090,0.000020,1.0000,22.274254,0.2758,,505.16
1095,0.000019,1.0000,22.338467,0.2758,,507.40
1100,0.000018,1.0000,22.402876,0.2758,,509.70
1105,0.000017,1.0000,22.466984,0.2758,,511.99
1110,0.000016,1.0000,22.531353,0.2756,,514.29
1115,0.000015,1.0000,22.595871,0.2758,,516.59
1120,0.000015,1.0000,22.659924,0.2759,,518.91
1125,0.000014,1.0000,22.723633,0.2759,,521.22
1130,0.000013,1.0000,22.787472,0.2759,,523.53
1135,0.000013,1.0000,22.850721,0.2759,,525.83
1140,0.000012,1.0000,22.913654,0.2759,,528.08
1145,0.000012,1.0000,22.976299,0.2761,,530.38
1150,0.000011,1.0000,23.038906,0.2761,,532.69
1155,0.000010,1.0000,23.100851,0.2760,,535.01
1160,0.000010,1.0000,23.162502,0.2760,,537.26
1165,0.000009,1.0000,23.224022,0.2761,,539.58
1170,0.000009,1.0000,23.285646,0.2761,,541.88
1175,0.000009,1.0000,23.347063,0.2761,,544.19
1180,0.000008,1.0000,23.408634,0.2761,,546.53
1185,0.000008,1.0000,23.469206,0.2761,,548.84
1190,0.000007,1.0000,23.529360,0.2762,,551.15
1195,0.000007,1.0000,23.589504,0.2764,,553.47
1200,0.000007,1.0000,23.649300,0.2764,,555.80
1205,0.000006,1.0000,23.708847,0.2764,,558.12
1210,0.000006,1.0000,23.767828,0.2767,,560.44
1215,0.000006,1.0000,23.827042,0.2768,,562.73
1220,0.000006,1.0000,23.884995,0.2772,,565.03
1225,0.000005,1.0000,23.942886,0.2771,,567.36
1230,0.000005,1.0000,24.000240,0.2771,,569.62
1235,0.000005,1.0000,24.057140,0.2773,,571.95
1240,0.000005,1.0000,24.113272,0.2773,,574.23
1245,0.000004,1.0000,24.169250,0.2774,,576.52
1250,0.000004,1.0000,24.224583,0.2775,,578.84
1255,0.000004,1.0000,24.278875,0.2775,,581.07
1260,0.000004,1.0000,24.333336,0.2775,,583.36
1265,0.000004,1.0000,24.386665,0.2778,,585.66
1270,0.000004,1.0000,24.439413,0.2780,,587.96
1275,0.000003,1.0000,24.491552,0.2781,,590.23
1280,0.000003,1.0000,24.543322,0.2782,,592.57
1285,0.000003,1.0000,24.593981,0.2782,,594.85
1290,0.000003,1.0000,24.644011,0.2782,,597.11
1295,0.000003,1.0000,24.693029,0.2783,,599.38
1300,0.000003,1.0000,24.741020,0.2783,,601.66
1305,0.000003,1.0000,24.788277,0.2783,,603.99
1310,0.000003,1.0000,24.834951,0.2783,,606.31
1315,0.000002,1.0000,24.881311,0.2786,,608.57
1320,0.000002,1.0000,24.925829,0.2784,,610.89
1325,0.000002,1.0000,24.969255,0.2786,,613.17
1330,0.000002,1.0000,25.010576,0.2787,,615.43
1335,0.000002,1.0000,25.050823,0.2788,,617.74
1340,0.000002,1.0000,25.089931,0.2788,,620.07
1345,0.000002,1.0000,25.128902,0.2789,,622.39
1350,0.000002,1.0000,25.166420,0.2790,,624.69
1355,0.000002,1.0000,25.204124,0.2789,,627.01
1360,0.000002,1.0000,25.239914,0.2789,,629.32
1365,0.000002,1.0000,25.276056,0.2791,,631.65
1370,0.000002,1.0000,25.310690,0.2792,,633.96
1375,0.000002,1.0000,25.345747,0.2791,,636.26
1380,0.000001,1.0000,25.380926,0.2793,,638.61
1385,0.000001,1.0000,25.413980,0.2793,,640.90
